Symbol|Security Name|Market Category|Test Issue|Financial Status|Round Lot Size|ETF|NextShares
MOND|Mondee Holdings, Inc. - Class A Common Stock|G|N|N|100.0|N|N
MOR|MorphoSys AG - American Depositary Shares|Q|N|N|100.0|N|N
MORF|Morphic Holding, Inc. - Common Stock|G|N|N|100.0|N|N
MORN|Morningstar, Inc. - Common Stock|Q|N|N|100.0|N|N
MPAA|Motorcar Parts of America, Inc. - Common Stock|Q|N|N|100.0|N|N
MPB|Mid Penn Bancorp - Common Stock|G|N|N|100.0|N|N
MPWR|Monolithic Power Systems, Inc. - Common Stock|Q|N|N|100.0|N|N
MQ|Marqeta, Inc. - Class A Common Stock|Q|N|N|100.0|N|N
MRAM|Everspin Technologies, Inc. - Common Stock|G|N|N|100.0|N|N
MRBK|Meridian Corporation - Common Stock|Q|N|N|100.0|N|N
MRCC|Monroe Capital Corporation - Closed End Fund|Q|N|N|100.0|N|N
MRCY|Mercury Systems Inc - Common Stock|Q|N|N|100.0|N|N
MREO|Mereo BioPharma Group plc - American Depositary Shares|S|N|N|100.0|N|N
MRIN|Marin Software Incorporated - Common Stock|S|N|N|100.0|N|N
MRKR|Marker Therapeutics, Inc. - Common Stock|S|N|N|100.0|N|N
MRNA|Moderna, Inc. - Common Stock|Q|N|N|100.0|N|N
MRNO|Murano Global Investments PLC - Ordinary Shares|S|N|N|100.0|N|N
MRNOW|Murano Global Investments PLC - Warrants|S|N|N|100.0|N|N
MRNS|Marinus Pharmaceuticals, Inc. - Common Stock|G|N|N|100.0|N|N
MRSN|Mersana Therapeutics, Inc. - Common Stock|Q|N|N|100.0|N|N
MRTN|Marten Transport, Ltd. - Common Stock|Q|N|N|100.0|N|N
MRUS|Merus N.V. - Common Shares|G|N|N|100.0|N|N
MRVI|Maravai LifeSciences Holdings, Inc. - Class A common stock|Q|N|N|100.0|N|N
MRVL|Marvell Technology, Inc. - Common Stock|Q|N|N|100.0|N|N
MRX|Marex Group plc - Ordinary Shares|Q|N|N|100.0|N|N
MSAI|MultiSensor AI Holdings, Inc. - Common Stock|S|N|N|100.0|N|N
MSAIW|MultiSensor AI Holdings, Inc. - Warrants|S|N|N|100.0|N|N
MSBI|Midland States Bancorp, Inc. - Common Stock|Q|N|N|100.0|N|N
MSBIP|Midland States Bancorp, Inc. - Depositary Shares Each Representing a 1/40th Interest in a Share of 7.750% Fixed-Rate Reset Non-Cumulative Perpetual Preferred Stock, Series A|Q|N|N|100.0|N|N
MSEX|Middlesex Water Company - Common Stock|Q|N|N|100.0|N|N
MSFT|Microsoft Corporation - Common Stock|Q|N|N|100.0|N|N
MSGM|Motorsport Games Inc. - Class A Common Stock|S|N|N|100.0|N|N
MSS|Maison Solutions Inc. - Class A Common Stock|S|N|N|100.0|N|N
MSTR|MicroStrategy Incorporated - Class A Common Stock|Q|N|N|100.0|N|N
MTC|MMTec, Inc. - Common Shares|S|N|N|100.0|N|N
MTCH|Match Group, Inc. - Common Stock|Q|N|N|100.0|N|N
MTEK|Maris-Tech Ltd. - ordinary shares|S|N|N|100.0|N|N
MTEKW|Maris-Tech Ltd. - Warrants|S|N|N|100.0|N|N
MTEM|Molecular Templates, Inc. - Common Stock|S|N|N|100.0|N|N
MTEN|Mingteng International Corporation Inc. - Ordinary Shares|S|N|N|100.0|N|N
MTEX|Mannatech, Incorporated - Common Stock|Q|N|N|100.0|N|N
MTLS|Materialise NV - American Depositary Shares|Q|N|N|100.0|N|N
MTRX|Matrix Service Company - Common Stock|Q|N|N|100.0|N|N
MTSI|MACOM Technology Solutions Holdings, Inc. - Common Stock|Q|N|N|100.0|N|N
MTTR|Matterport, Inc. - Class A Common Stock|G|N|N|100.0|N|N
MU|Micron Technology, Inc. - Common Stock|Q|N|N|100.0|N|N
MULN|Mullen Automotive, Inc. - Common Stock|S|N|N|100.0|N|N
MURA|Mural Oncology plc - Ordinary Shares|G|N|N|100.0|N|N
MVBF|MVB Financial Corp. - Common Stock|S|N|N|100.0|N|N
MVIS|MicroVision, Inc. - Common Stock|G|N|N|100.0|N|N
MVSTW|Microvast Holdings, Inc. - Warrant|Q|N|N|100.0|N|N
MXCT|MaxCyte, Inc. - Common Stock|Q|N|N|100.0|N|N
MXL|MaxLinear, Inc - Common Stock|Q|N|N|100.0|N|N
MYFW|First Western Financial, Inc. - Common Stock|Q|N|N|100.0|N|N
MYGN|Myriad Genetics, Inc. - Common Stock|Q|N|N|100.0|N|N
MYMD|MyMD Pharmaceuticals, Inc. - Common Stock|S|N|N|100.0|N|N
MYNA|Mynaric AG - American Depository Shares|Q|N|N|100.0|N|N
MYPS|PLAYSTUDIOS, Inc.  - Class A Common Stock|G|N|N|100.0|N|N
MYPSW|PLAYSTUDIOS, Inc.  - Warrant|G|N|N|100.0|N|N
MYRG|MYR Group, Inc. - Common Stock|Q|N|N|100.0|N|N
MYSZ|My Size, Inc. - Common Stock|S|N|N|100.0|N|N
NAAS|NaaS Technology Inc. - American Depositary Shares|S|N|N|100.0|N|N
NAII|Natural Alternatives International, Inc. - Common Stock|G|N|N|100.0|N|N
NAMS|NewAmsterdam Pharma Company N.V. - Ordinary Shares|G|N|N|100.0|N|N
NAMSW|NewAmsterdam Pharma Company N.V. - Warrant|G|N|N|100.0|N|N
NARI|Inari Medical, Inc. - Common Stock|Q|N|N|100.0|N|N
NATH|Nathan's Famous, Inc. - Common Stock|Q|N|N|100.0|N|N
NATR|Nature's Sunshine Products, Inc. - Common Stock|S|N|N|100.0|N|N
NAUT|Nautilus Biotechnology, Inc. - Common Stock|Q|N|N|100.0|N|N
NAVI|Navient Corporation - Common Stock|Q|N|N|100.0|N|N
NB|NioCorp Developments Ltd. - Common Stock|G|N|N|100.0|N|N
NBBK|NB Bancorp, Inc. - Common Stock|S|N|N|100.0|N|N
NBIX|Neurocrine Biosciences, Inc. - Common Stock|Q|N|N|100.0|N|N
NBN|Northeast Bank - Common Stock|G|N|N|100.0|N|N
NBTB|NBT Bancorp Inc. - Common Stock|Q|N|N|100.0|N|N
NBTX|Nanobiotix S.A. - ADSs|Q|N|N|100.0|N|N
NCI|Neo-Concept International Group Holdings Limited - Ordinary Shares|S|N|N|100.0|N|N
NCMI|National CineMedia, Inc. - Common Stock|Q|N|N|100.0|N|N
NCNA|NuCana plc - American Depositary Shares|S|N|N|100.0|N|N
NCNO|nCino, Inc. - Common Stock|Q|N|N|100.0|N|N
NCPLW|Netcapital Inc. - warrants|S|N|N|100.0|N|N
NCRA|Nocera, Inc. - common stock|S|N|N|100.0|N|N
NCSM|NCS Multistage Holdings, Inc. - Common Stock|S|N|N|100.0|N|N
NCTY|The9 Limited - American Depository Shares|S|N|N|100.0|N|N
NDAQ|Nasdaq, Inc. - Common Stock|Q|N|N|100.0|N|N
NDLS|Noodles & Company - Common Stock|Q|N|N|100.0|N|N
NDSN|Nordson Corporation - Common Stock|Q|N|N|100.0|N|N
NECB|NorthEast Community Bancorp, Inc. - Common Stock|S|N|N|100.0|N|N
NEO|NeoGenomics, Inc. - Common Stock|S|N|N|100.0|N|N
NEOG|Neogen Corporation - Common Stock|Q|N|N|100.0|N|N
NEON|Neonode Inc. - Common Stock|S|N|N|100.0|N|N
NEOV|NeoVolta Inc. - Common Stock|S|N|N|100.0|N|N
NEOVW|NeoVolta Inc. - Warrant|S|N|N|100.0|N|N
NEPH|Nephros, Inc. - Common Stock|S|N|N|100.0|N|N
NETD|Nabors Energy Transition Corp. II - Class A Ordinary Shares|G|N|N|100.0|N|N
NETDU|Nabors Energy Transition Corp. II - Unit|G|N|N|100.0|N|N
NETDW|Nabors Energy Transition Corp. II - Warrant|G|N|N|100.0|N|N
NEWT|NewtekOne, Inc. - Common Stock|G|N|N|100.0|N|N
NEWTG|NewtekOne, Inc. - 8.50% Fixed Rate Senior Notes due 2029|G|N|N|100.0|N|N
NEWTI|NewtekOne, Inc. - 8.00% Fixed Rate Senior Notes due 2028|G|N|N|100.0|N|N
NEWTL|NewtekOne, Inc. - 5.75% Notes due 2024|G|N|N|100.0|N|N
NEWTZ|NewtekOne, Inc. - 5.50% Notes Due 2026|G|N|N|100.0|N|N
NEXN|Nexxen International Ltd. - American Depository Shares|G|N|N|100.0|N|N
NEXT|NextDecade Corporation - Common Stock|S|N|N|100.0|N|N
NFBK|Northfield Bancorp, Inc. - Common Stock|Q|N|N|100.0|N|N
NFE|New Fortress Energy Inc. - Class A Common Stock|Q|N|N|100.0|N|N
NFLX|Netflix, Inc. - Common Stock|Q|N|N|100.0|N|N
NGNE|Neurogene Inc. - Common Stock|G|N|N|100.0|N|N
NHTC|Natural Health Trends Corp. - Commn Stock|S|N|N|100.0|N|N
NICE|NICE Ltd - American Depositary Shares each representing one Ordinary Share|Q|N|N|100.0|N|N
NICK|Nicholas Financial, Inc. - Common Stock|Q|N|N|100.0|N|N
NIOBW|NioCorp Developments Ltd. - Warrant|S|N|N|100.0|N|N
NITO|N2OFF, Inc. - Common Stock|S|N|N|100.0|N|N
NIU|Niu Technologies - American Depositary Shares|G|N|N|100.0|N|N
NIVFW|NewGenIvf Group Limited - Warrants|S|N|N|100.0|N|N
NKSH|National Bankshares, Inc. - Common Stock|S|N|N|100.0|N|N
NKTR|Nektar Therapeutics - Common Stock|S|N|N|100.0|N|N
NKTX|Nkarta, Inc. - Common Stock|Q|N|N|100.0|N|N
NMFC|New Mountain Finance Corporation - Common Stock|Q|N|N|100.0|N|N
NMFCZ|New Mountain Finance Corporation - 8.250% Notes due 2028|G|N|N|100.0|N|N
NMHIW|Nature's Miracle Holding Inc. - Warrants|S|N|N|100.0|N|N
NMIH|NMI Holdings Inc - Common Stock|G|N|N|100.0|N|N
NMRA|Neumora Therapeutics, Inc. - Common Stock|Q|N|N|100.0|N|N
NMRK|Newmark Group, Inc. - Class A Common Stock|Q|N|N|100.0|N|N
NMTC|NeuroOne Medical Technologies Corporation - Common Stock|S|N|N|100.0|N|N
NN|NextNav Inc. - Common stock|S|N|N|100.0|N|N
NNAG|99 Acquisition Group Inc. - Class A Common Stock|G|N|N|100.0|N|N
NNAGR|99 Acquisition Group Inc. - Right|G|N|N|100.0|N|N
NNAGU|99 Acquisition Group Inc. - Unit|G|N|N|100.0|N|N
NNAGW|99 Acquisition Group Inc. - Warrant|G|N|N|100.0|N|N
NNAVW|NextNav Inc. - Warrant|S|N|N|100.0|N|N
NNBR|NN, Inc. - Common Stock|Q|N|N|100.0|N|N
NNDM|Nano Dimension Ltd. - American Depositary Shares|S|N|N|100.0|N|N
NNE|Nano Nuclear Energy Inc. - common stock|S|N|N|100.0|N|N
NNOX|NANO-X IMAGING LTD - Ordinary Shares|G|N|N|100.0|N|N
NODK|NI Holdings, Inc. - Common Stock|S|N|N|100.0|N|N
NOTV|Inotiv, Inc. - Common Stock|S|N|N|100.0|N|N
NOVT|Novanta Inc. - Common Shares|Q|N|N|100.0|N|N
NOVV|Nova Vision Acquisition Corp. - Ordinary share|S|N|N|100.0|N|N
NOVVR|Nova Vision Acquisition Corp. - Rights|S|N|N|100.0|N|N
NOVVU|Nova Vision Acquisition Corp. - Unit|S|N|N|100.0|N|N
NOVVW|Nova Vision Acquisition Corp. - Warrant|S|N|N|100.0|N|N
NPAB|New Providence Acquisition Corp. II - Class A Common Stock|G|N|N|100.0|N|N
NPABU|New Providence Acquisition Corp. II - Unit|G|N|N|100.0|N|N
NPABW|New Providence Acquisition Corp. II - Warrant|G|N|N|100.0|N|N
NPCE|Neuropace, Inc. - Common Stock|G|N|N|100.0|N|N
NRBO|NeuroBo Pharmaceuticals, Inc. - Common Stock|S|N|N|100.0|N|N
NRC|National Research Corporation - Common Stock|Q|N|N|100.0|N|N
NRDS|NerdWallet, Inc. - Class A Common Stock|G|N|N|100.0|N|N
NRIM|Northrim BanCorp Inc - Common Stock|Q|N|N|100.0|N|N
NRIX|Nurix Therapeutics, Inc. - Common stock|G|N|N|100.0|N|N
NRXP|NRX Pharmaceuticals, Inc. - Common Stock|S|N|N|100.0|N|N
NRXPW|NRX Pharmaceuticals, Inc. - Warrant|S|N|N|100.0|N|N
NSIT|Insight Enterprises, Inc. - Common Stock|Q|N|N|100.0|N|N
NSPR|InspireMD Inc. - Common Stock|S|N|N|100.0|N|N
NSSC|NAPCO Security Technologies, Inc. - Common Stock|Q|N|N|100.0|N|N
NSTS|NSTS Bancorp, Inc. - Common Stock|S|N|N|100.0|N|N
NSYS|Nortech Systems Incorporated - Common Stock|S|N|N|100.0|N|N
NTAP|NetApp, Inc. - Common Stock|Q|N|N|100.0|N|N
NTBL|Notable Labs, Ltd. - Ordinary Shares|S|N|N|100.0|N|N
NTCT|NetScout Systems, Inc. - Common Stock|Q|N|N|100.0|N|N
NTES|NetEase, Inc. - American Depositary Shares, each representing 5 ordinary shares|Q|N|N|100.0|N|N
NTGR|NETGEAR, Inc. - Common Stock|Q|N|N|100.0|N|N
NTIC|Northern Technologies International Corporation - Common Stock|G|N|N|100.0|N|N
NTLA|Intellia Therapeutics, Inc. - Common Stock|G|N|N|100.0|N|N
NTNX|Nutanix, Inc. - Class A Common Stock|Q|N|N|100.0|N|N
NTRA|Natera, Inc. - Common Stock|Q|N|N|100.0|N|N
NTRB|Nutriband Inc. - Common Stock|S|N|N|100.0|N|N
NTRBW|Nutriband Inc. - Warrant|S|N|N|100.0|N|N
NTRP|NextTrip, Inc. - Common Stock|S|N|N|100.0|N|N
NTRS|Northern Trust Corporation - Common Stock|Q|N|N|100.0|N|N
NTRSO|Northern Trust Corporation - Depositary Shares Each Representing a 1/1,000th Interest in a Share of Series E Non-Cumulative Perpetual Preferred Stock|Q|N|N|100.0|N|N
NTWK|NETSOL Technologies Inc. - Common Stock|S|N|N|100.0|N|N
NURO|NeuroMetrix, Inc. - Common Stock|S|N|N|100.0|N|N
NUVL|Nuvalent, Inc. - Class A Common Stock|Q|N|N|100.0|N|N
NUVO|Holdco Nuvo Group D.G Ltd. - Ordinary Shares|G|N|N|100.0|N|N
NUVOW|Holdco Nuvo Group D.G Ltd. - Warrants|S|N|N|100.0|N|N
NVAX|Novavax, Inc. - Common Stock|Q|N|N|100.0|N|N
NVCR|NovoCure Limited - Ordinary Shares|Q|N|N|100.0|N|N
NVCT|Nuvectis Pharma, Inc. - Common Stock|S|N|N|100.0|N|N
NVDA|NVIDIA Corporation - Common Stock|Q|N|N|100.0|N|N
NVEC|NVE Corporation - Common Stock|S|N|N|100.0|N|N
NVEE|NV5 Global, Inc. - Common Stock|Q|N|N|100.0|N|N
NVEI|Nuvei Corporation - Subordinate Voting Shares|Q|N|N|100.0|N|N
NVMI|Nova Ltd. - Ordinary Shares|Q|N|N|100.0|N|N
NVNO|enVVeno Medical Corporation - Common Stock|S|N|N|100.0|N|N
NVTS|Navitas Semiconductor Corporation - Common Stock|G|N|N|100.0|N|N
NVX|NOVONIX Limited - American Depository Shares|G|N|N|100.0|N|N
NWBI|Northwest Bancshares, Inc. - Common Stock|Q|N|N|100.0|N|N
NWE|NorthWestern Energy Group, Inc.  - Common Stock|Q|N|N|100.0|N|N
NWFL|Norwood Financial Corp. - Common Stock|G|N|N|100.0|N|N
NWGL|Nature Wood Group Limited - American Depositary Shares|S|N|N|100.0|N|N
NWL|Newell Brands Inc. - Common Stock|Q|N|N|100.0|N|N
NWLI|National Western Life Group, Inc. - Class A Common Stock|Q|N|N|100.0|N|N
NWPX|Northwest Pipe Company - Common Stock|Q|N|N|100.0|N|N
NWS|News Corporation - Class B Common Stock|Q|N|N|100.0|N|N
NWSA|News Corporation - Class A Common Stock|Q|N|N|100.0|N|N
NXGL|NexGel, Inc - Common Stock|S|N|N|100.0|N|N
NXGLW|NexGel, Inc - Warrant|S|N|N|100.0|N|N
NXPI|NXP Semiconductors N.V. - Common Stock|Q|N|N|100.0|N|N
NXPL|NextPlat Corp - Common Stock|S|N|N|100.0|N|N
NXPLW|NextPlat Corp - Warrants|S|N|N|100.0|N|N
NXST|Nexstar Media Group, Inc. - Common Stock|Q|N|N|100.0|N|N
NXT|Nextracker Inc. - Class A Common Stock|Q|N|N|100.0|N|N
NXTC|NextCure, Inc. - Common Stock|Q|N|N|100.0|N|N
NYAX|Nayax Ltd. - Ordinary Shares|Q|N|N|100.0|N|N
NYMT|New York Mortgage Trust, Inc. - Common Stock|Q|N|N|100.0|N|N
NYMTL|New York Mortgage Trust, Inc. - 6.875% Series F Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock, $0.01 par value per share|Q|N|N|100.0|N|N
NYMTM|New York Mortgage Trust, Inc. - 7.875% Series E Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock|Q|N|N|100.0|N|N
NYMTN|New York Mortgage Trust, Inc. - 8.00% Series D Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock|Q|N|N|100.0|N|N
NYMTZ|New York Mortgage Trust, Inc. - 7.000% Series G Cumulative Redeemable Preferred Stock, $0.01 par value per share|Q|N|N|100.0|N|N
NYXH|Nyxoah SA - Ordinary Shares|G|N|N|100.0|N|N
OABI|OmniAb, Inc. - Common Stock|G|N|N|100.0|N|N
OABIW|OmniAb, Inc. - Warrant|S|N|N|100.0|N|N
OAKU|Oak Woods Acquisition Corporation - Class A Ordinary Shares|S|N|N|100.0|N|N
OAKUR|Oak Woods Acquisition Corporation - Right|S|N|N|100.0|N|N
OAKUU|Oak Woods Acquisition Corporation - Unit|S|N|N|100.0|N|N
OAKUW|Oak Woods Acquisition Corporation - Warrant|S|N|N|100.0|N|N
OB|Outbrain Inc. - Common Stock|Q|N|N|100.0|N|N
OBIO|Orchestra BioMed Holdings, Inc. - Ordinary Shares|G|N|N|100.0|N|N
OBT|Orange County Bancorp, Inc. - Common Stock|S|N|N|100.0|N|N
OCC|Optical Cable Corporation - Common Stock|G|N|N|100.0|N|N
OCCI|OFS Credit Company, Inc. - Closed End Fund|S|N|N|100.0|N|N
OCCIN|OFS Credit Company, Inc. - 5.25% Series E Term Preferred Stock Due 2026|S|N|N|100.0|N|N
OCCIO|OFS Credit Company, Inc. - 6.125% Series C Term Preferred Stock|S|N|N|100.0|N|N
OCFC|OceanFirst Financial Corp. - Common Stock|Q|N|N|100.0|N|N
OCFCP|OceanFirst Financial Corp. - Depositary Shares|Q|N|N|100.0|N|N
OCG|Oriental Culture Holding LTD - Ordinary Shares|S|N|N|100.0|N|N
OCGN|Ocugen, Inc. - Common Stock|S|N|N|100.0|N|N
OCS|Oculis Holding AG - Ordinary shares|G|N|N|100.0|N|N
OCSAW|Oculis Holding AG - Warrants|G|N|N|100.0|N|N
OCSL|Oaktree Specialty Lending Corporation - Closed End Fund|Q|N|N|100.0|N|N
OCUL|Ocular Therapeutix, Inc. - Common Stock|G|N|N|100.0|N|N
OCUP|Ocuphire Pharma, Inc. - Common Stock|S|N|N|100.0|N|N
OCX|Oncocyte Corporation - Common Stock|S|N|N|100.0|N|N
ODD|ODDITY Tech Ltd. - Class A Ordinary Shares|G|N|N|100.0|N|N
ODFL|Old Dominion Freight Line, Inc. - Common Stock|Q|N|N|100.0|N|N
ODP|The ODP Corporation - Common Stock|Q|N|N|100.0|N|N
ODVWZ|Osisko Development Corp. - Warrant|S|N|N|100.0|N|N
OFIX|Orthofix Medical Inc.  - Common Stock|Q|N|N|100.0|N|N
OFLX|Omega Flex, Inc. - Common Stock|G|N|N|100.0|N|N
OFS|OFS Capital Corporation - Closed End Fund|Q|N|N|100.0|N|N
OFSSH|OFS Capital Corporation - 4.95% Notes due 2028|Q|N|N|100.0|N|N
OGI|Organigram Holdings Inc. - Common Shares|Q|N|N|100.0|N|N
OKTA|Okta, Inc. - Class A Common Stock|Q|N|N|100.0|N|N
OKYO|OKYO Pharma Limited - Ordinary Shares|S|N|N|100.0|N|N
OLB|The OLB Group, Inc. - Common Stock|S|N|N|100.0|N|N
OLED|Universal Display Corporation - Common Stock|Q|N|N|100.0|N|N
OLK|Olink Holding AB (publ) - American Depositary Shares|G|N|N|100.0|N|N
OLLI|Ollie's Bargain Outlet Holdings, Inc. - Common Stock|G|N|N|100.0|N|N
OLMA|Olema Pharmaceuticals, Inc. - Common Stock|Q|N|N|100.0|N|N
OLPX|Olaplex Holdings, Inc. - Common Stock|Q|N|N|100.0|N|N
OM|Outset Medical, Inc. - Common Stock|Q|N|N|100.0|N|N
OMAB|Grupo Aeroportuario del Centro Norte S.A.B. de C.V. - American Depositary Shares each representing 8 Series B shares|Q|N|N|100.0|N|N
OMCL|Omnicell, Inc. - Common Stock|Q|N|N|100.0|N|N
OMER|Omeros Corporation - Common Stock|G|N|N|100.0|N|N
OMEX|Odyssey Marine Exploration, Inc. - Common Stock|S|N|N|100.0|N|N
OMGA|Omega Therapeutics, Inc. - Common Stock|Q|N|N|100.0|N|N
ON|ON Semiconductor Corporation - Common Stock|Q|N|N|100.0|N|N
ONB|Old National Bancorp - Common Stock|Q|N|N|100.0|N|N
ONBPO|Old National Bancorp - Depositary Shares, Each Representing a 1/40th Interest in a Share of Series C Preferred Stock|Q|N|N|100.0|N|N
ONBPP|Old National Bancorp - Depositary Shares, Each Representing a 1/40th Interest in a Share of Series A Preferred Stock|Q|N|N|100.0|N|N
ONCT|Oncternal Therapeutics, Inc.  - Common Stock|S|N|N|100.0|N|N
ONCY|Oncolytics Biotech Inc. - Common Shares|S|N|N|100.0|N|N
ONEW|OneWater Marine Inc. - Class A Common Stock|G|N|N|100.0|N|N
ONFOW|Onfolio Holdings Inc. - Warrant|S|N|N|100.0|N|N
ONMDW|OneMedNet Corp - Warrant|S|N|N|100.0|N|N
ONVO|Organovo Holdings, Inc. - Common Stock|S|N|N|100.0|N|N
ONYX|Onyx Acquisition Co. I - Class A Ordinary Shares|S|N|N|100.0|N|N
ONYXU|Onyx Acquisition Co. I - Unit|S|N|N|100.0|N|N
ONYXW|Onyx Acquisition Co. I - Warrant|S|N|N|100.0|N|N
OP|OceanPal Inc. - Common Stock|S|N|N|100.0|N|N
OPAL|OPAL Fuels Inc. - Class A Common Stock|S|N|N|100.0|N|N
OPBK|OP Bancorp - Common Stock|G|N|N|100.0|N|N
OPCH|Option Care Health, Inc. - Common Stock|Q|N|N|100.0|N|N
OPEN|Opendoor Technologies Inc  - Common Stock|Q|N|N|100.0|N|N
OPHC|OptimumBank Holdings, Inc. - Common Stock|S|N|N|100.0|N|N
OPI|Office Properties Income Trust - Common Shares of Beneficial Interest|Q|N|N|100.0|N|N
OPINL|Office Properties Income Trust - 6.375% Senior Notes due 2050|G|N|N|100.0|N|N
OPK|Opko Health, Inc. - Common Stock|Q|N|N|100.0|N|N
OPOF|Old Point Financial Corporation - Common Stock|S|N|N|100.0|N|N
OPRA|Opera Limited - American Depositary Shares|Q|N|N|100.0|N|N
OPRT|Oportun Financial Corporation - common stock|Q|N|N|100.0|N|N
OPRX|OptimizeRx Corporation - Common Stock|S|N|N|100.0|N|N
OPT|Opthea Limited - American Depositary Shares|Q|N|N|100.0|N|N
OPTN|OptiNose, Inc. - Common Stock|Q|N|N|100.0|N|N
OPTX|Syntec Optics Holdings, Inc. - Class A Common Stock|S|N|N|100.0|N|N
OPTXW|Syntec Optics Holdings, Inc. - Warrant|S|N|N|100.0|N|N
OPXS|Optex Systems Holdings, Inc. - Common Stock|S|N|N|100.0|N|N
ORGN|Origin Materials, Inc. - Class A Common Stock|S|N|N|100.0|N|N
ORGNW|Origin Materials, Inc. - Warrant|S|N|N|100.0|N|N
ORGO|Organogenesis Holdings Inc.  - Class A |S|N|N|100.0|N|N
ORIC|Oric Pharmaceuticals, Inc. - Common Stock|Q|N|N|100.0|N|N
ORLY|O'Reilly Automotive, Inc. - Common Stock|Q|N|N|100.0|N|N
ORMP|Oramed Pharmaceuticals Inc. - Common Stock|S|N|N|100.0|N|N
ORRF|Orrstown Financial Services Inc - Common Stock|S|N|N|100.0|N|N
OSBC|Old Second Bancorp, Inc. - Common Stock|Q|N|N|100.0|N|N
OSIS|OSI Systems, Inc. - Common Stock|Q|N|N|100.0|N|N
OSPN|OneSpan Inc. - Common Stock|S|N|N|100.0|N|N
OSS|One Stop Systems, Inc. - Common Stock|S|N|N|100.0|N|N
OSUR|OraSure Technologies, Inc. - Common Stock|Q|N|N|100.0|N|N
OSW|OneSpaWorld Holdings Limited - Common Shares|S|N|N|100.0|N|N
OTEX|Open Text Corporation - Common Shares|Q|N|N|100.0|N|N
OTLK|Outlook Therapeutics, Inc. - Common Stock|S|N|N|100.0|N|N
OTLY|Oatly Group AB - American Depositary Shares|Q|N|N|100.0|N|N
OTTR|Otter Tail Corporation - Common Stock|Q|N|N|100.0|N|N
OVBC|Ohio Valley Banc Corp. - Common Stock|G|N|N|100.0|N|N
OVID|Ovid Therapeutics Inc. - Common Stock|Q|N|N|100.0|N|N
OVLY|Oak Valley Bancorp (CA) - Common Stock|S|N|N|100.0|N|N
OXBR|Oxbridge Re Holdings Limited - Ordinary Shares|S|N|N|100.0|N|N
OXBRW|Oxbridge Re Holdings Limited - Warrant|S|N|N|100.0|N|N
OXLC|Oxford Lane Capital Corp. - Closed End Fund|Q|N|N|100.0|N|N
OXLCL|Oxford Lane Capital Corp. - 6.75% Notes due 2031|Q|N|N|100.0|N|N
OXLCM|Oxford Lane Capital Corp. - 6.75% Series 2024 Term Preferred Stock|Q|N|N|100.0|N|N
OXLCN|Oxford Lane Capital Corp. - 7.125% Series 2029 Term Preferred Stock|Q|N|N|100.0|N|N
OXLCO|Oxford Lane Capital Corp. - Preferred Stock Shares, 6.00% Series 2029|Q|N|N|100.0|N|N
OXLCP|Oxford Lane Capital Corp. - 6.25% Series 2027 Term Preferred Shares|Q|N|N|100.0|N|N
OXLCZ|Oxford Lane Capital Corp. - 5.00% Notes due 2027|Q|N|N|100.0|N|N
OXSQ|Oxford Square Capital Corp. - Closed End Fund|Q|N|N|100.0|N|N
OXSQG|Oxford Square Capital Corp. - 5.50% Notes due 2028|Q|N|N|100.0|N|N
OXSQZ|Oxford Square Capital Corp. - 6.25% Notes due 2026|Q|N|N|100.0|N|N
OZK|Bank OZK - Common Stock|Q|N|N|100.0|N|N
OZKAP|Bank OZK - 4.625% Series A Non-Cumulative Perpetual Preferred Stock|Q|N|N|100.0|N|N
PAA|Plains All American Pipeline, L.P. - Common Units representing Limited Partner Interests|Q|N|N|100.0|N|N
PACB|Pacific Biosciences of California, Inc. - Common Stock|Q|N|N|100.0|N|N
PAGP|Plains GP Holdings, L.P. - Class A Shares representing limited partner interests|Q|N|N|100.0|N|N
PAHC|Phibro Animal Health Corporation - Class A Common Stock|G|N|N|100.0|N|N
PAL|Proficient Auto Logistics, Inc. - Common Stock|Q|N|N|100.0|N|N
PALI|Palisade Bio, Inc. - Common Stock|S|N|N|100.0|N|N
PALT|Paltalk, Inc. - Common Stock|S|N|N|100.0|N|N
PANL|Pangaea Logistics Solutions Ltd. - Common Stock|S|N|N|100.0|N|N
PANW|Palo Alto Networks, Inc. - Common Stock|Q|N|N|100.0|N|N
PARA|Paramount Global - Class B Common Stock|Q|N|N|100.0|N|N
PARAA|Paramount Global - Class A Common Stock|Q|N|N|100.0|N|N
PASG|Passage Bio, Inc. - Common Stock|Q|N|N|100.0|N|N
PATK|Patrick Industries, Inc. - Common Stock|Q|N|N|100.0|N|N
PAVS|Paranovus Entertainment Technology Ltd. - Class A Ordinary Shares|S|N|N|100.0|N|N
PAX|Patria Investments Limited - Class A Common Shares|Q|N|N|100.0|N|N
PAYO|Payoneer Global Inc. - Common Stock|G|N|N|100.0|N|N
PAYOW|Payoneer Global Inc. - Warrant|G|N|N|100.0|N|N
PAYS|Paysign, Inc. - Common Stock|S|N|N|100.0|N|N
PAYX|Paychex, Inc. - Common Stock|Q|N|N|100.0|N|N
PBBK|PB Bankshares, Inc. - Common Stock|S|N|N|100.0|N|N
PBFS|Pioneer Bancorp, Inc. - Common Stock|S|N|N|100.0|N|N
